MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
30,RL,79.07202525742154,34769.686001284674,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,RRAn,Norm,1Fam,1Story,4,5,1955.5781130435219,1944.247371881317,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,692.8356740855984,Unf,0.0,500.86003376792394,1226.0563733075962,GasA,Gd,Y,FuseF,1023.62431524375,0.0,0.0,850.9578828992112,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1945.7121562824666,RFn,2,848.8341521972891,TA,Fa,Y,65.38236255726045,42.78720317684547,0.0,24.06940956745154,0.0,7.991085895670758,Ex,GdWo,,0.0,1,2007,WD,Family,149241.92558031707
50,RL,,11007.357583419387,Pave,,Reg,HLS,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1.5Fin,4,5,1965.241132461801,2008.7523796337746,Gable,ClyTile,BrkFace,Wd Sdng,None,122.2882881650069,Gd,TA,CBlock,TA,,Av,Unf,169.96910274116806,Unf,0.0,1342.2220541538136,760.2776513304734,GasA,Ex,Y,FuseA,946.4271444119571,234.45782591956396,0.0,1583.467530181008,1,0,1,0,5,1,TA,8,Min2,2,TA,Detchd,1947.567537118496,Unf,1,249.49136596177635,TA,TA,Y,151.43863806982588,34.68611717427385,47.37256823955558,6.133204498174103,39.375260349920666,0.0,,,,268.00075935659083,11,2009,WD,Normal,252003.84188544238
190,RL,66.0103076137641,7478.99529365543,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,RRAe,2fmCon,1Story,5,4,1950.2695638542075,1963.749569631875,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,Wood,TA,TA,Mn,BLQ,981.0353119066505,Unf,0.0,161.6651741362956,865.2008717524817,GasA,Ex,Y,FuseA,1129.7864670966324,0.0,18.3935102893976,1290.5511693887358,1,0,1,1,3,1,Gd,6,Typ,0,TA,Attchd,1970.581175792425,Unf,2,583.3219589429405,TA,TA,Y,0.0,34.62388553491437,33.125265359847546,19.007327846569517,0.0,19.58267847130544,,,,0.0,4,2010,WD,Normal,159543.0942423545
75,RM,92.1666728567424,6851.420854071875,Pave,,Reg,HLS,AllPub,Corner,Gtl,OldTown,Norm,Norm,Duplex,2.5Fin,6,6,1913.6767842904633,1953.5039141965876,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,Av,Unf,135.6569537011636,Unf,24.338253879207777,705.729602613684,1234.465051216986,GasW,Ex,Y,SBrkr,1115.3806559702646,612.0887358877886,405.2549665409408,2420.8060940962523,0,0,1,0,5,1,Gd,8,Typ,0,,,,,0,0.0,,,Y,0.0,189.5873085425255,30.0,1.7578826076057013,0.0,7.546850046845767,,MnPrv,,0.0,7,2009,WD,Abnorml,106480.61856519067
90,RL,69.19673669235848,13649.553737269325,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,RRAe,2fmCon,SLvl,5,6,1951.8048766743398,1960.3321270859992,Hip,CompShg,Wd Sdng,Other,BrkFace,120.0,TA,Po,CBlock,TA,TA,Av,ALQ,728.2025445899212,GLQ,186.86059456838154,600.0444414671842,1382.7690600307628,GasA,TA,Y,FuseF,1011.5044382714808,0.0,0.0,1236.8704967399945,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1971.4789762635066,Unf,2,388.29398321711,Ex,TA,Y,13.415524658880036,42.28069639553364,0.0,0.0,24.662450205288803,21.44833377855915,,GdWo,,0.0,5,2006,WD,Normal,85846.84012662686
50,RL,72.29511190117401,4808.544211689325,Pave,Pave,Reg,Lvl,AllPub,Inside,Sev,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1935.5177156452892,1945.8726135833476,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,TA,CBlock,TA,Fa,No,BLQ,403.0,Unf,191.7235048374465,367.5272601158237,1172.4163453925817,GasA,TA,Y,FuseA,903.5323768238304,680.4918687227981,0.0,1252.7974842855074,1,0,1,0,3,1,Fa,5,Typ,2,TA,Detchd,1931.257186440185,Unf,1,181.62482035121667,TA,TA,Y,12.644825607428258,0.0,19.76022636440397,0.0,47.95909825308617,18.37405091601453,Ex,MnPrv,Gar2,44.31772791626602,8,2006,WD,Partial,164688.75855375448
20,RL,70.93007601018654,6561.880666216457,Pave,,Reg,Lvl,AllPub,Inside,Sev,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965.9075476912408,1975.571899672776,Mansard,CompShg,HdBoard,HdBoard,Stone,0.0,TA,TA,CBlock,Gd,Po,Av,,986.3437168128843,LwQ,65.2838023556923,189.97638804769372,1096.6449345996593,GasA,Gd,Y,SBrkr,1309.1123763912062,0.0,27.810292825447366,1304.5772850984692,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1972.6164152711463,RFn,2,505.7235223668639,TA,TA,Y,306.6023448898092,38.0,24.398046527453964,0.0,0.0,0.0,Ex,,,347.61661032323576,4,2006,WD,Normal,148463.99764663173
30,C (all),,20006.736524344906,Pave,,IR1,Bnk,AllPub,CulDSac,Sev,Somerst,Norm,Norm,1Fam,SLvl,6,5,1981.4065983298824,1969.5151911927464,Flat,Membran,Plywood,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,994.73727268497,Unf,23.626629036364953,184.1726353481163,1595.7563630228233,GasA,Ex,Y,SBrkr,1074.455415967694,144.55744251582402,29.310329502383723,1282.934836682665,1,0,1,0,1,1,TA,4,Typ,2,TA,Detchd,1987.277906601219,Unf,2,530.6392937741799,TA,TA,Y,39.045433446248744,148.5321761000274,24.28689402387492,163.35912735617003,32.7279210732013,0.0,,,TenC,0.0,10,2006,WD,Normal,262268.16686924687
20,RL,73.69684675214344,7800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1970.802847206141,2010.8749882484283,Hip,CompShg,HdBoard,HdBoard,BrkFace,66.82196037371628,TA,TA,PConc,TA,TA,Gd,ALQ,632.4181035347559,Unf,44.94037703957964,512.7371467288834,1006.4573455393012,GasA,TA,Y,FuseA,717.632876012114,60.448736344273705,0.0,695.8824380217867,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0299864362933,Fin,1,140.6172718353951,TA,TA,Y,129.7502122771562,0.0,0.0,21.91911675755754,17.633100701695305,0.0,,MnPrv,,151.68956107392486,6,2009,WD,Normal,129162.59257628939
120,RL,37.744016933998665,4725.969485631707,Pave,,Reg,HLS,AllPub,Inside,Gtl,SawyerW,PosA,Norm,TwnhsE,1Story,6,5,1966.5782330921247,1999.9572506979548,Gable,CompShg,Plywood,Plywood,None,85.93246696797561,TA,TA,CBlock,Gd,TA,No,ALQ,286.21591790868905,LwQ,114.65107408849747,58.58602618818626,851.6329290622646,GasA,TA,Y,SBrkr,564.5501517430785,0.0,0.0,1233.797893936896,1,0,1,0,2,1,TA,4,Typ,0,,2Types,1965.6962583454654,Unf,1,166.44518202937053,TA,TA,Y,411.8515525767278,0.0,0.0,3.2493103950529645,71.53410354274062,0.0,,MnPrv,,103.20639278939531,2,2010,ConLw,Normal,166678.95470053918
60,FV,68.25160067331971,5738.378550927067,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,5,1992.554334378263,1999.4244964762045,Gable,CompShg,HdBoard,VinylSd,None,18.044360328782425,Gd,TA,PConc,,TA,No,GLQ,136.19749372393306,Unf,24.68583718721004,768.5378542841232,624.6650385769634,Wall,Ex,Y,FuseA,1002.3662186913241,894.3953064796949,45.20181488881732,1257.7883203930521,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2014.0825325735955,RFn,2,427.4591544961769,TA,TA,Y,0.0,67.44393895264831,0.0,0.0,0.0,11.988327635282005,Ex,,,128.3748169298098,3,2006,COD,Partial,155386.73755571328
20,RH,62.7512957930584,14759.048306961013,Pave,,Reg,Lvl,NoSeWa,Inside,Gtl,Mitchel,Norm,Feedr,1Fam,1Story,6,6,1980.7354453011533,1972.9208416211893,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Ex,CBlock,TA,TA,No,GLQ,734.3860697742844,LwQ,278.7533586573929,549.1253760916047,818.8633569209502,GasA,TA,Y,FuseA,1248.5894650350576,0.0,0.0,1448.3900793636276,0,1,2,0,3,1,TA,6,Typ,2,,Detchd,1982.2331794758281,Unf,2,465.66287074905085,TA,TA,Y,236.039926105324,51.325388727796025,76.43327462165945,16.99345731235175,43.42582088562867,21.962747559084768,,MnPrv,,0.0,2,2008,Oth,Normal,200602.69745416823
90,RL,89.67529461630899,15812.072186164723,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Edwards,PosA,Norm,2fmCon,SFoyer,5,5,1957.188243718303,1969.9127397110635,Hip,CompShg,AsphShn,AsphShn,BrkFace,0.0,TA,TA,CBlock,,TA,Gd,Rec,0.0,,0.0,0.0,339.62810092927145,GasA,TA,N,SBrkr,1610.9661964056838,0.0,0.0,1764.8296846011654,0,0,2,0,4,2,TA,8,Typ,0,,,,,0,0.0,Po,,Y,99.05837057014024,0.0,4.63970671843498,6.914351713976847,0.0,28.711035141393246,Fa,GdPrv,,0.0,5,2010,WD,Normal,72327.56478239305
60,RM,82.58193861820685,6842.632860046511,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRNe,Norm,1Fam,1Story,6,6,1921.0418173262613,1971.1650670161473,Gable,CompShg,AsphShn,Wd Sdng,None,54.73218175479139,Fa,TA,PConc,TA,TA,No,Unf,328.3298824689709,Unf,0.0,1288.8046402218542,1070.9056241044573,GasA,Po,Y,SBrkr,734.7633591544968,0.0,359.78838899823774,1156.2225608667115,0,0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1991.9607771653532,Unf,2,381.45944258573326,TA,TA,Y,75.50794615460094,30.32240426849817,13.318046989430673,0.0,38.479004265527706,0.0,,MnPrv,Shed,760.6165204069621,9,2006,WD,Normal,60523.03012262298
80,RH,,5278.106417249993,Pave,,IR1,Lvl,NoSeWa,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,5,2007.1907885001597,1976.7394904516511,Gable,CompShg,HdBoard,Brk Cmn,None,0.0,TA,TA,Wood,Gd,TA,Av,GLQ,486.87230709035515,BLQ,0.0,671.7713591417478,1381.8617924448786,GasA,Ex,Y,SBrkr,1245.964682735507,174.51399938244347,33.19781010846361,926.8966776187781,1,0,2,0,3,1,Fa,6,Typ,0,TA,Attchd,1965.7075399700404,Unf,2,419.3632277678095,TA,Fa,Y,225.89495894586202,10.489545496990687,14.766595778335388,2.3220770186197353,0.0,12.168417495429326,,GdPrv,,676.233189765683,6,2009,WD,Normal,138511.24563046027
30,RL,53.152327881448,2803.535951837014,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,Norm,1Fam,1Story,4,7,1916.8084466394585,2008.5171684696663,Gable,CompShg,Wd Sdng,Stone,Stone,20.34544250331473,TA,TA,BrkTil,TA,TA,Mn,ALQ,318.8969552741826,Unf,0.0,14.238640260510152,669.2296772040045,GasW,Ex,Y,Mix,470.4496601331512,0.0,17.149654713875602,804.3081475623862,1,0,1,0,2,1,TA,5,Typ,0,Fa,,,Unf,0,15.777010734526266,,Po,N,0.0,0.0,120.04667947719699,34.17585177264056,0.0,62.80994393065515,,,,0.0,7,2007,WD,Normal,74317.69631569562
20,RM,87.32380103875099,19384.995350917445,Pave,,IR1,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,9,5,1997.51274973492,2004.922170285792,Shed,CompShg,CemntBd,Stucco,Stone,398.4526898413448,Ex,TA,CBlock,Ex,TA,No,GLQ,1301.1006414215321,Unf,0.0,148.50943082691958,1843.6701502861274,GasA,Ex,Y,SBrkr,1612.3976029544124,388.4393916435465,30.026839663834956,1719.845324534027,1,0,2,0,3,1,Gd,8,Maj2,1,Gd,Attchd,2019.0268899656803,RFn,3,818.7465952990163,TA,TA,Y,373.5179276442429,95.82449693832548,0.0,1.8254710986974998,0.0,9.813316513537886,,,,96.56861562702358,2,2009,WD,Normal,360237.3599534907
20,RL,85.04896269377961,4769.38745780459,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1960.673088816782,1970.3150255004946,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Ex,CBlock,TA,TA,No,ALQ,1133.9068842287538,,0.0,268.053858429904,1056.2536251125334,GasW,TA,Y,FuseA,461.6980637713907,90.66166549661175,20.745451502392445,1457.1787875500986,1,0,1,1,3,1,TA,5,Typ,0,,Attchd,1943.8259972634894,Fin,1,206.4450042426547,Po,TA,Y,0.0,51.137358401852495,217.39876864397812,0.0,0.0,0.0,,,,85.84599414610699,6,2010,WD,Alloca,75513.51390458122
20,RL,,3530.2561644856924,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,RRAe,Norm,1Fam,1Story,8,5,2002.1964251969914,2002.6736628627868,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.9133242066192,TA,TA,PConc,Ex,Gd,No,GLQ,618.5729553566497,Unf,134.313482968909,22.367059586485254,1035.1447823966619,Wall,Ex,Y,,1531.182896580958,0.0,8.980679918987702,1183.6926129087162,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2001.6093081207891,Fin,2,452.40546223147214,TA,TA,N,175.7151351077478,9.611477280367962,0.0,10.859463701116535,0.0,28.29908988183692,,,Gar2,0.0,6,2009,WD,Normal,191013.90348122225
60,RL,104.93746871557556,15998.637633296703,Grvl,,IR2,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1944.615398309185,1969.1232254174026,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.106471567158579,TA,Po,CBlock,TA,Fa,No,LwQ,552.4794582914717,Unf,0.0,1148.7625363059726,1836.2628105938973,Wall,TA,N,SBrkr,2058.0753438050965,205.0271671911698,0.0,2172.2026888455034,0,0,2,0,4,1,Ex,7,Min1,0,,Detchd,1952.361824630827,RFn,2,604.5591301552386,TA,TA,Y,30.46385157285734,4.1114814609456225,21.52652448429548,12.213033407521682,9.790255671453016,0.0,,MnPrv,,0.0,10,2006,WD,Family,156739.45999220072
60,RL,41.60719491610473,6726.235597557862,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,2fmCon,SFoyer,7,5,2000.0728714593579,2002.3526949150921,Flat,CompShg,VinylSd,CBlock,BrkFace,243.82462961542998,Gd,TA,PConc,Gd,TA,,GLQ,615.1321031519316,Unf,47.27436625031448,440.8308552968554,634.0887963653549,GasA,Ex,Y,SBrkr,854.5381176321025,721.3247942104173,0.0,1653.6928721914364,1,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2011.3113548535373,RFn,2,544.3841983910504,TA,TA,Y,58.72306021818129,46.19159674822774,32.480677214234134,1.8547541987006992,0.0,5.329234657527993,,,,0.0,7,2008,WD,Normal,153798.28829953034
120,RH,35.913196689814605,4500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,PosA,Norm,TwnhsE,1Story,6,5,2025.7946425675816,1991.5588861580932,Hip,CompShg,VinylSd,VinylSd,BrkFace,471.5199278641142,Ex,Gd,PConc,Ex,Gd,No,BLQ,805.8808326323308,Unf,35.04706851853109,36.0,786.2951709686238,Grav,Ex,Y,SBrkr,1665.466811206532,107.0375277001495,21.79000507002827,1398.3655982899404,1,0,2,0,2,1,TA,5,Typ,0,,2Types,2002.0477446446769,Fin,2,241.8978385254492,TA,Ex,Y,115.82341740642161,244.65423555248168,11.826194576493863,0.0,0.0,9.349746676537094,Fa,,,0.0,3,2006,WD,Normal,226454.5689621583
160,RM,,2379.716195800514,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Feedr,TwnhsE,2Story,5,6,1988.9251151199066,1952.45593996019,Gable,CompShg,CemntBd,CmentBd,None,57.7923297645488,TA,TA,PConc,Gd,TA,Mn,ALQ,373.5732000390225,Unf,47.04444778906995,234.77013302022743,264.0,GasA,TA,Y,SBrkr,888.5007053536915,661.8749198824199,0.0,886.947113319841,0,0,1,1,3,1,Gd,4,Maj2,1,Gd,BuiltIn,1972.4734652722477,Fin,1,427.8008105667619,TA,TA,Y,77.46893158200481,47.086188268905985,0.0,0.0,0.0,10.978241768167848,,,,0.0,6,2008,WD,Normal,116619.62115212463
20,RH,90.45117131875202,8081.464080202513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,6,1984.0057529145643,1975.5337749557293,Gable,CompShg,Plywood,Plywood,BrkFace,270.3736068695073,TA,Gd,CBlock,Gd,TA,No,BLQ,961.6007317592039,LwQ,1272.6165335376902,442.0138789360386,1814.85105535315,GasA,TA,Y,SBrkr,1751.8157981259753,0.0,0.0,1481.8663518511205,1,0,2,0,3,1,TA,7,Maj2,1,,Attchd,1976.0657160744895,Unf,2,581.6386399662991,TA,Ex,Y,353.577875381414,137.11939730438726,0.3300979076787582,0.0,0.0,0.0,,,,203.48484855183642,5,2006,WD,Normal,156566.8354725396
20,RM,104.91265361348864,18545.800491553233,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,2.5Unf,5,5,1956.6823680731995,1957.4615520071723,Hip,CompShg,Stone,Brk Cmn,BrkFace,181.7613611061435,TA,TA,CBlock,TA,TA,No,LwQ,192.54019789247093,Unf,28.35428268698476,1133.4780795043807,808.9585900132057,GasA,Ex,Y,FuseA,966.339808358859,0.0,0.0,1094.034580060606,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1951.8193468528739,RFn,2,580.3204537490151,TA,TA,N,0.0,18.894248541955267,39.87558640393258,6.0228085724574605,0.0,0.0,,,,0.0,2,2008,WD,AdjLand,136524.29441098814
85,RL,,13796.136537663137,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1953.8889593355943,2017.6086478181714,Flat,CompShg,CemntBd,CmentBd,Stone,199.32541335568484,Ex,TA,CBlock,TA,TA,Av,LwQ,794.3946988037687,Unf,0.0,122.37380921872868,1159.5154467120137,GasA,Gd,Y,SBrkr,811.0835239024691,281.5544066283691,0.0,869.9156809431117,1,0,1,0,3,1,Ex,6,Typ,0,,Attchd,1950.568967748895,RFn,2,576.7820848322954,Ex,Ex,Y,128.9646645566367,52.179549048688074,0.0,0.0,0.0,0.0,,,Gar2,0.0,7,2008,WD,Normal,208409.7616515011
20,RL,69.16117900866954,10759.483130794162,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,SFoyer,6,6,1968.2580140713108,1961.354605113087,Gable,CompShg,HdBoard,HdBoard,Stone,0.0,TA,TA,CBlock,TA,TA,No,Rec,666.5955980234792,Unf,184.2441345875881,243.8639793142447,1057.2913454972925,GasA,TA,Y,SBrkr,1146.2192440554145,124.95856746059418,0.0,1060.3948738620813,1,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1969.3788082495748,RFn,1,589.2955738775161,Fa,TA,Y,349.2507214519891,39.92272401022919,14.652159187501349,10.911599754984087,0.0,0.0,,,,144.56291732045668,7,2008,WD,Normal,95111.19142742269
160,RM,15.16695476600216,1953.0,Pave,,IR3,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1964.9236232830433,1983.8682669371312,Gable,CompShg,HdBoard,HdBoard,Stone,350.4520394761504,Fa,TA,CBlock,TA,Fa,Gd,BLQ,290.0624157950309,Unf,56.20250403474875,263.2767455865786,499.3006467353274,GasA,TA,Y,SBrkr,555.4150173582818,454.6544785777254,26.950231901138068,1001.7517889223599,0,0,1,1,2,1,TA,5,Typ,0,Fa,Detchd,1957.2747669137818,Unf,1,228.2031949452042,,TA,Y,185.12667494680932,19.78265579754961,0.0,0.0,0.0,19.563710797540526,,MnWw,,0.0,6,2006,WD,Normal,90260.41666091474
60,RL,81.49389516428326,2765.383283462723,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2.5Fin,7,6,1996.7585158895617,1970.2645626297551,Hip,CompShg,HdBoard,HdBoard,BrkFace,179.95947768043962,Fa,TA,CBlock,TA,TA,No,GLQ,241.64692681800102,ALQ,115.20912304538008,114.0,785.6012985321721,GasA,Fa,Y,SBrkr,678.9651588173741,846.2178821126024,10.189088445609388,1494.4102067186818,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1975.9404998105592,RFn,2,561.0855275872498,TA,Po,Y,0.0,128.5466492536257,156.88703448339584,0.10460582981442425,61.36071671937821,11.04863331494243,,,,0.0,11,2007,WD,Normal,248872.92375459932
60,RH,,13636.713913075648,Pave,,IR2,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,PosA,Duplex,2Story,6,5,1987.0352671947726,1987.9831350851384,Gable,CompShg,HdBoard,HdBoard,None,29.60004014145444,TA,TA,CBlock,Gd,TA,No,ALQ,840.7704340709427,Unf,0.0,368.0864675907146,608.4896223783398,GasA,Gd,N,SBrkr,837.5736258121855,944.7219371362586,0.0,1410.8238635394696,0,0,2,1,3,1,Gd,6,Typ,1,,Attchd,1986.0484338588828,Fin,2,392.3711627480035,TA,TA,P,332.39597802873095,24.59771683576674,15.30740460654064,13.89532033807295,0.0,0.0,,,,47.533427240202684,7,2006,WD,Normal,193300.4862677083
50,RL,71.91199764925463,8071.123220090353,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Unf,5,3,1902.297229001867,1994.8477054722796,Mansard,CompShg,Wd Sdng,VinylSd,None,23.457371867403342,TA,Fa,PConc,TA,TA,No,Unf,183.74979951153543,Unf,0.0,682.6724106286888,985.4841532013545,GasA,TA,Y,,631.162692707929,347.7447351118226,0.0,707.3038487309243,0,0,1,0,5,1,TA,8,Typ,0,,CarPort,,,0,37.79025420810195,,,N,0.0,129.12515202787665,0.0,0.0,15.658217211986273,11.767093256193881,,,Shed,125.20082704690236,5,2006,WD,AdjLand,71572.44056759575
20,RL,66.38774198324401,8557.917582880928,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,RRAe,Norm,1Fam,1Story,5,5,1990.9519412061177,1990.5031130945392,Gable,CompShg,HdBoard,HdBoard,None,8.74296024696143,TA,TA,PConc,,TA,Mn,BLQ,155.72288243048757,GLQ,0.0,780.7651007632483,814.6768564390325,GasA,Fa,Y,SBrkr,947.8473837138299,0.0,0.0,678.127798888476,0,0,1,0,3,1,Ex,5,Typ,0,,Attchd,,,0,0.0,,,Y,0.0,32.70890573528948,40.52357527909819,19.913100962886663,9.134541216196789,15.506741717517256,,MnPrv,,0.0,9,2007,Oth,Abnorml,93500.0
60,RL,,16781.031693132903,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1968.0720290189893,1964.8890846952722,Gable,WdShngl,BrkFace,Plywood,BrkFace,90.245714168929,TA,Gd,Wood,Ex,TA,No,ALQ,356.74150833221114,Unf,97.19301030477699,399.0,1247.2935862776553,GasA,Ex,Y,SBrkr,1127.9870626189852,775.3080974381752,20.153195244508893,1757.1472874945864,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1960.074719676754,Fin,2,565.880007881957,Fa,Gd,Y,481.6507295951866,133.0060517707119,5.78704475638302,0.0,0.0,0.0,,,,0.0,10,2009,WD,Family,229677.38753055685
20,RL,78.87651948373431,4245.441731525645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,PosA,Norm,1Fam,1Story,5,5,1958.0073341634215,1937.5065172628542,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,11.71108456689517,TA,TA,Slab,,,,,476.8212630876139,,52.81905257504649,30.371629415432864,24.83891878618348,GasA,Gd,Y,SBrkr,1216.2102751573593,0.0,0.0,1532.304356607663,0,0,1,0,3,1,TA,5,Min2,1,Gd,,,,0,0.0,,,N,47.42445335614192,65.01184872297708,135.96159243907542,1.2194643314257,0.0,0.0,,,,0.0,4,2006,WD,Normal,67260.84558500409
160,RM,27.53140340517283,2016.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970.2588169702449,1961.522080445163,Gable,CompShg,HdBoard,HdBoard,BrkFace,271.14149270238704,TA,TA,CBlock,TA,TA,No,Unf,87.34916588717022,Unf,23.72168855029121,499.69185672750103,1095.6877453954912,Grav,TA,N,SBrkr,387.22686809596644,731.3767802458946,19.39855267361336,1292.1214613461648,0,0,2,1,3,1,TA,6,Sev,0,,Detchd,1981.0112793042263,Unf,2,416.7441648655213,TA,TA,Y,0.0,2.1314006515628665,28.059299606857564,0.0,10.918166648423957,0.0,,,,220.11421025246614,4,2007,WD,Normal,90862.54085034806
20,RL,,14127.636682387358,Pave,,IR2,Bnk,AllPub,Inside,Gtl,Sawyer,PosA,Norm,Duplex,1Story,5,6,1953.4931344820525,1971.2510134357874,Hip,CompShg,HdBoard,Plywood,,40.10013359138999,TA,TA,CBlock,TA,TA,,ALQ,706.4808417008547,Unf,0.0,152.5550027617637,1320.3343663908724,GasA,TA,Y,SBrkr,1083.7192680013745,0.0,0.0,863.2298896684107,1,0,1,0,2,1,TA,4,Typ,0,,BuiltIn,1965.6647867815648,Unf,1,522.9084729403562,TA,TA,N,17.1724731887917,0.0,0.0,0.0,153.99816255675452,20.283443641274662,,,,113.3772707551311,9,2008,WD,Normal,140314.76075260763
75,RL,,18816.933813957414,Pave,Pave,IR1,HLS,AllPub,FR2,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1940.8531521145987,1962.835421798269,Gambrel,CompShg,MetalSd,BrkFace,BrkFace,533.0572399650049,TA,TA,CBlock,TA,TA,Mn,Rec,505.9313942835454,LwQ,637.2120306357199,303.8069182028857,679.6108978438403,GasA,Fa,Y,SBrkr,989.9557125607753,673.0653537260126,0.0,1730.1383029376734,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1964.014828156077,Fin,2,278.4287650734999,Po,Fa,Y,0.0,0.0,19.0,0.0,20.302685177847565,0.0,,,Gar2,254.19866055809035,3,2007,WD,Normal,232244.81214623558
